"['a', 'man', 'in', 'a', 'hat']","['ein', 'mann']",mit
"['man', 'in', 'a', 'hat', 'sitting']","['mann', 'mit']",hut
"['in', 'a', 'hat', 'sitting', 'cross']","['mit', 'hut']",sitzen
"['a', 'hat', 'sitting', 'cross', 'legged']","['hut', 'sitzen']",mit
"['hat', 'sitting', 'cross', 'legged', 'in']","['sitzen', 'mit']",gekreuzten
"['sitting', 'cross', 'legged', 'in', 'a']","['mit', 'gekreuzten']",beinen
"['cross', 'legged', 'in', 'a', 'group']","['gekreuzten', 'beinen']",in
"['legged', 'in', 'a', 'group', '.']","['beinen', 'in']",einer
"['in', 'a', 'group', '.', '</s>']","['in', 'einer']",gruppe
"['a', 'group', '.', '</s>', '</s>']","['einer', 'gruppe']",.

"['<s>', '<s>', 'there', 'is', 'an']","['<s>', '<s>']",da
"['<s>', 'there', 'is', 'an', 'asian']","['<s>', 'da']",ist
"['there', 'is', 'an', 'asian', 'girl']","['da', 'ist']",ein
"['is', 'an', 'asian', 'girl', 'holding']","['ist', 'ein']",asiatisches
"['asian', 'girl', 'holding', 'a', 'green']","['ein', 'asiatisches']",mädchen
"['girl', 'holding', 'a', 'green', 'sign']","['asiatisches', 'mädchen']",","
"['holding', 'a', 'green', 'sign', 'protesting']","['mädchen', ',']",das
"['a', 'green', 'sign', 'protesting', '.']","[',', 'das']",ein
"['sign', 'protesting', '.', '</s>', '</s>']","['das', 'ein']",grünes
"['protesting', '.', '</s>', '</s>', '</s>']","['ein', 'grünes']",schild
"['.', '</s>', '</s>', '</s>']","['grünes', 'schild']",hält
"['</s>', '</s>']","['schild', 'hält']",und
['</s>'],"['hält', 'und']",protestiert
[],"['und', 'protestiert']",.

"['<s>', '<s>', 'a', 'man', 'videotaping']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'videotaping', 'a']","['<s>', 'ein']",mann
"['a', 'man', 'videotaping', 'a', 'group']","['ein', 'mann']",","
"['man', 'videotaping', 'a', 'group', 'of']","['mann', ',']",der
"['videotaping', 'a', 'group', 'of', 'people']","[',', 'der']",ein
"['a', 'group', 'of', 'people', 'in']","['der', 'ein']",video
"['of', 'people', 'in', 'front', 'of']","['ein', 'video']",von
"['people', 'in', 'front', 'of', 'a']","['video', 'von']",einer
"['in', 'front', 'of', 'a', 'from']","['von', 'einer']",gruppe
"['front', 'of', 'a', 'from', 'new']","['einer', 'gruppe']",vor
"['of', 'a', 'from', 'new', 'york']","['gruppe', 'vor']",einem
"['from', 'new', 'york', 'banner', '.']","['vor', 'einem']",„
"['new', 'york', 'banner', '.', '</s>']","['einem', '„']",from
"['york', 'banner', '.', '</s>', '</s>']","['„', 'from']",new
"['banner', '.', '</s>', '</s>', '</s>']","['from', 'new']",york
"['.', '</s>', '</s>', '</s>']","['new', 'york']",“
"['</s>', '</s>']","['york', '“']",-banner
['</s>'],"['“', '-banner']",macht
[],"['-banner', 'macht']",.

"['<s>', '<s>', 'people', 'in', 'a']","['<s>', '<s>']",leute
"['<s>', '<s>', 'people', 'in', 'a']","['<s>', 'leute']",stehen
"['<s>', 'people', 'in', 'a', 'courtyard']","['leute', 'stehen']",und
"['people', 'in', 'a', 'courtyard', 'plaza']","['stehen', 'und']",sitzen
"['in', 'a', 'courtyard', 'plaza', 'are']","['und', 'sitzen']",in
"['a', 'courtyard', 'plaza', 'are', 'sitting']","['sitzen', 'in']",einem
"['a', 'courtyard', 'plaza', 'are', 'sitting']","['in', 'einem']",hofgarten
"['courtyard', 'plaza', 'are', 'sitting', 'and']","['einem', 'hofgarten']",.

"['<s>', '<s>', 'a', 'man', 'in']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'in', 'a']","['<s>', 'ein']",mann
"['a', 'man', 'in', 'a', 'lime']","['ein', 'mann']",in
"['man', 'in', 'a', 'lime', 'green']","['mann', 'in']",einem
"['in', 'a', 'lime', 'green', 'shirt']","['in', 'einem']",zitronengelben
"['a', 'lime', 'green', 'shirt', 'waits']","['einem', 'zitronengelben']",hemd
"['lime', 'green', 'shirt', 'waits', 'for']","['zitronengelben', 'hemd']",wartet
"['green', 'shirt', 'waits', 'for', 'the']","['hemd', 'wartet']",auf
"['shirt', 'waits', 'for', 'the', 'subway']","['wartet', 'auf']",die
"['waits', 'for', 'the', 'subway', 'while']","['auf', 'die']",u-bahn
"['for', 'the', 'subway', 'while', 'a']","['die', 'u-bahn']",","
"['the', 'subway', 'while', 'a', 'woman']","['u-bahn', ',']",während
"['subway', 'while', 'a', 'woman', 'films']","[',', 'während']",eine
"['while', 'a', 'woman', 'films', 'using']","['während', 'eine']",frau
"['a', 'woman', 'films', 'using', 'her']","['eine', 'frau']",mit
"['woman', 'films', 'using', 'her', 'phone']","['frau', 'mit']",ihrem
"['films', 'using', 'her', 'phone', '.']","['mit', 'ihrem']",handy
"['using', 'her', 'phone', '.', '</s>']","['ihrem', 'handy']",filmt
"['her', 'phone', '.', '</s>', '</s>']","['handy', 'filmt']",.

"['<s>', '<s>', 'young', 'people', 'in']","['<s>', '<s>']",junge
"['<s>', 'young', 'people', 'in', 'yellow']","['<s>', 'junge']",leute
"['young', 'people', 'in', 'yellow', 'shirts']","['junge', 'leute']",in
"['people', 'in', 'yellow', 'shirts', 'prepare']","['leute', 'in']",gelben
"['in', 'yellow', 'shirts', 'prepare', 'colorful']","['in', 'gelben']",hemden
"['yellow', 'shirts', 'prepare', 'colorful', 'food']","['gelben', 'hemden']",bereiten
"['shirts', 'prepare', 'colorful', 'food', '.']","['hemden', 'bereiten']",buntes
"['prepare', 'colorful', 'food', '.', '</s>']","['bereiten', 'buntes']",essen
"['colorful', 'food', '.', '</s>', '</s>']","['buntes', 'essen']",zu
"['.', '</s>', '</s>', '</s>']","['essen', 'zu']",.

"['<s>', '<s>', 'a', 'woman', 'in']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'woman', 'in']","['<s>', 'eine']",frau
"['<s>', 'a', 'woman', 'in', 'a']","['eine', 'frau']",mit
"['a', 'woman', 'in', 'a', 'yellow']","['frau', 'mit']",gelbem
"['woman', 'in', 'a', 'yellow', 'shirt']","['mit', 'gelbem']",oberteil
"['in', 'a', 'yellow', 'shirt', 'is']","['gelbem', 'oberteil']",hilft
"['in', 'a', 'yellow', 'shirt', 'is']","['oberteil', 'hilft']",einen
"['a', 'yellow', 'shirt', 'is', 'helping']","['hilft', 'einen']",kleinen
"['yellow', 'shirt', 'is', 'helping', 'a']","['einen', 'kleinen']",mädchen
"['shirt', 'is', 'helping', 'a', 'little']","['kleinen', 'mädchen']",mit
"['is', 'helping', 'a', 'little', 'girl']","['mädchen', 'mit']",rosafarbenen
"['is', 'helping', 'a', 'little', 'girl']","['mit', 'rosafarbenen']",oberteil
"['helping', 'a', 'little', 'girl', 'in']","['rosafarbenen', 'oberteil']",.

"['<s>', '<s>', 'youngsters', 'are', 'being']","['<s>', '<s>']",jugendlichen
"['<s>', '<s>', 'youngsters', 'are', 'being']","['<s>', 'jugendlichen']",werden
"['<s>', 'youngsters', 'are', 'being', 'served']","['jugendlichen', 'werden']",grüne
"['youngsters', 'are', 'being', 'served', 'green']","['werden', 'grüne']",eier
"['are', 'being', 'served', 'green', 'eggs']","['grüne', 'eier']",mit
"['being', 'served', 'green', 'eggs', 'and']","['eier', 'mit']",speck
"['served', 'green', 'eggs', 'and', 'ham']","['mit', 'speck']",serviert
"['green', 'eggs', 'and', 'ham', '.']","['speck', 'serviert']",.

"['<s>', '<s>', 'a', 'man', 'in']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'in', 'a']","['<s>', 'ein']",mann
"['a', 'man', 'in', 'a', 'blue']","['ein', 'mann']",mit
"['man', 'in', 'a', 'blue', 'shirt']","['mann', 'mit']",blauem
"['in', 'a', 'blue', 'shirt', 'holding']","['mit', 'blauem']",hemd
"['a', 'blue', 'shirt', 'holding', 'a']","['blauem', 'hemd']",in
"['blue', 'shirt', 'holding', 'a', 'child']","['hemd', 'in']",einem
"['shirt', 'holding', 'a', 'child', 'while']","['in', 'einem']",baseballstadion
"['holding', 'a', 'child', 'while', 'holding']","['einem', 'baseballstadion']",","
"['a', 'child', 'while', 'holding', 'onto']","['baseballstadion', ',']",der
"['while', 'holding', 'onto', 'a', 'stroller']","[',', 'der']",ein
"['holding', 'onto', 'a', 'stroller', 'at']","['der', 'ein']",kind
"['onto', 'a', 'stroller', 'at', 'a']","['ein', 'kind']",hält
"['a', 'stroller', 'at', 'a', 'baseball']","['kind', 'hält']",und
"['stroller', 'at', 'a', 'baseball', 'stadium']","['hält', 'und']",sich
"['at', 'a', 'baseball', 'stadium', '.']","['und', 'sich']",selbst
"['a', 'baseball', 'stadium', '.', '</s>']","['sich', 'selbst']",an
"['baseball', 'stadium', '.', '</s>', '</s>']","['selbst', 'an']",einen
"['stadium', '.', '</s>', '</s>', '</s>']","['an', 'einen']",sportwagen
"['</s>', '</s>', '</s>']","['einen', 'sportwagen']",festhält
"['</s>', '</s>']","['sportwagen', 'festhält']",.

"['<s>', '<s>', 'little', 'boys', 'in']","['<s>', '<s>']",kleine
"['<s>', 'little', 'boys', 'in', 'white']","['<s>', 'kleine']",jungen
"['little', 'boys', 'in', 'white', 'karate']","['kleine', 'jungen']",in
"['boys', 'in', 'white', 'karate', 'uniforms']","['jungen', 'in']",weißen
"['in', 'white', 'karate', 'uniforms', 'performing']","['in', 'weißen']",karateuniformen
"['white', 'karate', 'uniforms', 'performing', 'their']","['weißen', 'karateuniformen']",","
"['karate', 'uniforms', 'performing', 'their', 'martial']","['karateuniformen', ',']",die
"['uniforms', 'performing', 'their', 'martial', 'arts']","[',', 'die']",in
"['performing', 'their', 'martial', 'arts', 'indoors']","['die', 'in']",innenräumen
"['their', 'martial', 'arts', 'indoors', '.']","['in', 'innenräumen']",kampfsport
"['martial', 'arts', 'indoors', '.', '</s>']","['innenräumen', 'kampfsport']",machen
"['arts', 'indoors', '.', '</s>', '</s>']","['kampfsport', 'machen']",.

"['<s>', '<s>', 'two', 'people', 'walking']","['<s>', '<s>']",zwei
"['<s>', 'two', 'people', 'walking', 'into']","['<s>', 'zwei']",personen
"['two', 'people', 'walking', 'into', 'a']","['zwei', 'personen']",","
"['people', 'walking', 'into', 'a', 'shadow']","['personen', ',']",die
"['walking', 'into', 'a', 'shadow', 'in']","[',', 'die']",in
"['into', 'a', 'shadow', 'in', 'one']","['die', 'in']",eine
"['a', 'shadow', 'in', 'one', 'direction']","['in', 'eine']",richtung
"['shadow', 'in', 'one', 'direction', 'while']","['eine', 'richtung']",in
"['in', 'one', 'direction', 'while', 'another']","['richtung', 'in']",einen
"['direction', 'while', 'another', 'walks', 'in']","['in', 'einen']",schatten
"['while', 'another', 'walks', 'in', 'the']","['einen', 'schatten']",gehen
"['another', 'walks', 'in', 'the', 'midst']","['schatten', 'gehen']",","
"['walks', 'in', 'the', 'midst', 'of']","['gehen', ',']",während
"['in', 'the', 'midst', 'of', 'it']","[',', 'während']",eine
"['the', 'midst', 'of', 'it', '.']","['während', 'eine']",andere
"['midst', 'of', 'it', '.', '</s>']","['eine', 'andere']",mitten
"['of', 'it', '.', '</s>', '</s>']","['andere', 'mitten']",im
"['it', '.', '</s>', '</s>', '</s>']","['mitten', 'im']",schatten
"['</s>', '</s>', '</s>']","['im', 'schatten']",geht
"['</s>', '</s>']","['schatten', 'geht']",.

"['<s>', '<s>', 'a', 'man', ',']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', ',']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', ',', 'a']","['ein', 'mann']",","
"['a', 'man', ',', 'a', 'woman']","['mann', ',']",eine
"['man', ',', 'a', 'woman', 'with']","[',', 'eine']",frau
"[',', 'a', 'woman', 'with', 'a']","['eine', 'frau']",mit
"['a', 'woman', 'with', 'a', 'child']","['frau', 'mit']",einem
"['woman', 'with', 'a', 'child', 'in']","['mit', 'einem']",kind
"['with', 'a', 'child', 'in', 'a']","['einem', 'kind']",im
"['a', 'child', 'in', 'a', 'stroller']","['kind', 'im']",sportwagen
"['child', 'in', 'a', 'stroller', 'on']","['im', 'sportwagen']",auf
"['in', 'a', 'stroller', 'on', 'a']","['sportwagen', 'auf']",einer
"['a', 'stroller', 'on', 'a', 'crowded']","['auf', 'einer']",belebten
"['stroller', 'on', 'a', 'crowded', 'street']","['einer', 'belebten']",straße
"['on', 'a', 'crowded', 'street', '.']","['belebten', 'straße']",.

"['<s>', '<s>', 'the', 'man', 'is']","['<s>', '<s>']",der
"['<s>', 'the', 'man', 'is', 'aiming']","['<s>', 'der']",mann
"['the', 'man', 'is', 'aiming', 'to']","['der', 'mann']",zielt
"['man', 'is', 'aiming', 'to', 'shoot']","['mann', 'zielt']",","
"['is', 'aiming', 'to', 'shoot', 'something']","['zielt', ',']",um
"['aiming', 'to', 'shoot', 'something', 'while']","[',', 'um']",zu
"['to', 'shoot', 'something', 'while', 'his']","['um', 'zu']",schießen
"['shoot', 'something', 'while', 'his', 'dog']","['zu', 'schießen']",","
"['something', 'while', 'his', 'dog', 'watches']","['schießen', ',']",während
"['while', 'his', 'dog', 'watches', '.']","[',', 'während']",sein
"['his', 'dog', 'watches', '.', '</s>']","['während', 'sein']",hund
"['dog', 'watches', '.', '</s>', '</s>']","['sein', 'hund']",zusieht
"['.', '</s>', '</s>', '</s>']","['hund', 'zusieht']",.

"['<s>', '<s>', 'a', 'horse', 'is']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'horse', 'is']","['<s>', 'ein']",pferd
"['<s>', 'a', 'horse', 'is', 'walking']","['ein', 'pferd']",geht
"['a', 'horse', 'is', 'walking', 'beside']","['pferd', 'geht']",unter
"['horse', 'is', 'walking', 'beside', 'a']","['geht', 'unter']",einer
"['is', 'walking', 'beside', 'a', 'boat']","['unter', 'einer']",brücke
"['walking', 'beside', 'a', 'boat', 'under']","['einer', 'brücke']",neben
"['beside', 'a', 'boat', 'under', 'a']","['brücke', 'neben']",einem
"['a', 'boat', 'under', 'a', 'bridge']","['neben', 'einem']",boot
"['boat', 'under', 'a', 'bridge', '.']","['einem', 'boot']",.

"['<s>', '<s>', 'a', 'young', 'man']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'young', 'man']","['<s>', 'ein']",junger
"['<s>', 'a', 'young', 'man', 'is']","['ein', 'junger']",mann
"['a', 'young', 'man', 'is', 'sitting']","['junger', 'mann']",sitzt
"['young', 'man', 'is', 'sitting', 'at']","['mann', 'sitzt']",mit
"['man', 'is', 'sitting', 'at', 'a']","['sitzt', 'mit']",einem
"['is', 'sitting', 'at', 'a', 'table']","['mit', 'einem']",laptop
"['sitting', 'at', 'a', 'table', 'with']","['einem', 'laptop']",und
"['at', 'a', 'table', 'with', 'a']","['laptop', 'und']",kopfhörern
"['a', 'table', 'with', 'a', 'laptop']","['und', 'kopfhörern']",an
"['table', 'with', 'a', 'laptop', 'and']","['kopfhörern', 'an']",einem
"['with', 'a', 'laptop', 'and', 'earphones']","['an', 'einem']",tisch
"['a', 'laptop', 'and', 'earphones', '.']","['einem', 'tisch']",.

"['<s>', '<s>', 'a', 'man', 'is']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'is']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', 'is', 'playing']","['ein', 'mann']",spielt
"['a', 'man', 'is', 'playing', 'the']","['mann', 'spielt']",auf
"['man', 'is', 'playing', 'the', 'banjo']","['spielt', 'auf']",einem
"['is', 'playing', 'the', 'banjo', 'at']","['auf', 'einem']",konzert
"['is', 'playing', 'the', 'banjo', 'at']","['einem', 'konzert']",banjo
"['playing', 'the', 'banjo', 'at', 'a']","['konzert', 'banjo']",.

"['<s>', '<s>', 'a', 'lady', 'with']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'lady', 'with']","['<s>', 'eine']",dame
"['<s>', 'a', 'lady', 'with', 'a']","['eine', 'dame']",mit
"['a', 'lady', 'with', 'a', 'satchel']","['dame', 'mit']",einer
"['lady', 'with', 'a', 'satchel', 'looks']","['mit', 'einer']",tasche
"['lady', 'with', 'a', 'satchel', 'looks']","['einer', 'tasche']",sieht
"['with', 'a', 'satchel', 'looks', 'at']","['tasche', 'sieht']",sich
"['a', 'satchel', 'looks', 'at', 'merchandise']","['sieht', 'sich']",flohmarktwaren
"['satchel', 'looks', 'at', 'merchandise', 'in']","['sich', 'flohmarktwaren']",an
"['satchel', 'looks', 'at', 'merchandise', 'in']","['flohmarktwaren', 'an']",.

"['<s>', '<s>', 'a', 'man', 'is']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'is', 'snowboarding']","['<s>', 'ein']",mann
"['a', 'man', 'is', 'snowboarding', 'over']","['ein', 'mann']",fährt
"['man', 'is', 'snowboarding', 'over', 'a']","['mann', 'fährt']",mit
"['is', 'snowboarding', 'over', 'a', 'structure']","['fährt', 'mit']",einem
"['snowboarding', 'over', 'a', 'structure', 'on']","['mit', 'einem']",snowboard
"['over', 'a', 'structure', 'on', 'a']","['einem', 'snowboard']",über
"['a', 'structure', 'on', 'a', 'snowy']","['snowboard', 'über']",etwas
"['structure', 'on', 'a', 'snowy', 'hill']","['über', 'etwas']",auf
"['on', 'a', 'snowy', 'hill', '.']","['etwas', 'auf']",einem
"['a', 'snowy', 'hill', '.', '</s>']","['auf', 'einem']",verschneiten
"['snowy', 'hill', '.', '</s>', '</s>']","['einem', 'verschneiten']",hügel
"['.', '</s>', '</s>', '</s>']","['verschneiten', 'hügel']",.

"['<s>', '<s>', 'the', 'brown', 'dog']","['<s>', '<s>']",der
"['<s>', '<s>', 'the', 'brown', 'dog']","['<s>', 'der']",braune
"['<s>', 'the', 'brown', 'dog', 'is']","['der', 'braune']",hund
"['the', 'brown', 'dog', 'is', 'laying']","['braune', 'hund']",liegt
"['brown', 'dog', 'is', 'laying', 'down']","['hund', 'liegt']",auf
"['dog', 'is', 'laying', 'down', 'on']","['liegt', 'auf']",einem
"['dog', 'is', 'laying', 'down', 'on']","['auf', 'einem']",blauen
"['is', 'laying', 'down', 'on', 'a']","['einem', 'blauen']",betttuch
"['laying', 'down', 'on', 'a', 'blue']","['blauen', 'betttuch']",.

"['<s>', '<s>', 'a', 'man', 'in']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'in', 'a']","['<s>', 'ein']",mann
"['a', 'man', 'in', 'a', 'black']","['ein', 'mann']",mit
"['man', 'in', 'a', 'black', 'shirt']","['mann', 'mit']",schwarzem
"['in', 'a', 'black', 'shirt', 'reading']","['mit', 'schwarzem']",hemd
"['a', 'black', 'shirt', 'reading', 'a']","['schwarzem', 'hemd']",","
"['black', 'shirt', 'reading', 'a', 'paper']","['hemd', ',']",der
"['shirt', 'reading', 'a', 'paper', '.']","[',', 'der']",eine
"['reading', 'a', 'paper', '.', '</s>']","['der', 'eine']",zeitung
"['a', 'paper', '.', '</s>', '</s>']","['eine', 'zeitung']",liest
"['.', '</s>', '</s>', '</s>']","['zeitung', 'liest']",.

"['<s>', '<s>', 'a', 'man', 'wearing']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'wearing']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', 'wearing', 'glasses']","['ein', 'mann']",mit
"['a', 'man', 'wearing', 'glasses', 'and']","['mann', 'mit']",brille
"['man', 'wearing', 'glasses', 'and', 'a']","['mit', 'brille']",und
"['wearing', 'glasses', 'and', 'a', 'blue']","['brille', 'und']",blauer
"['glasses', 'and', 'a', 'blue', 'jacket']","['und', 'blauer']",jacke
"['and', 'a', 'blue', 'jacket', 'is']","['blauer', 'jacke']",lächelt
"['a', 'blue', 'jacket', 'is', 'smiling']","['jacke', 'lächelt']",","
"['blue', 'jacket', 'is', 'smiling', 'while']","['lächelt', ',']",während
"['jacket', 'is', 'smiling', 'while', 'men']","[',', 'während']",männer
"['jacket', 'is', 'smiling', 'while', 'men']","['während', 'männer']",hinter
"['is', 'smiling', 'while', 'men', 'behind']","['männer', 'hinter']",ihm
"['smiling', 'while', 'men', 'behind', 'him']","['hinter', 'ihm']",auf
"['while', 'men', 'behind', 'him', 'are']","['ihm', 'auf']",einem
"['men', 'behind', 'him', 'are', 'cooking']","['auf', 'einem']",grill
"['behind', 'him', 'are', 'cooking', 'on']","['einem', 'grill']",kochen
"['him', 'are', 'cooking', 'on', 'a']","['grill', 'kochen']",.

"['<s>', '<s>', 'a', 'guy', 'in']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'guy', 'in']","['<s>', 'ein']",mann
"['<s>', 'a', 'guy', 'in', 'a']","['ein', 'mann']",in
"['a', 'guy', 'in', 'a', 'leather']","['mann', 'in']",lederjacke
"['guy', 'in', 'a', 'leather', 'jacket']","['in', 'lederjacke']",","
"['in', 'a', 'leather', 'jacket', 'walking']","['lederjacke', ',']",der
"['a', 'leather', 'jacket', 'walking', 'by']","[',', 'der']",an
"['leather', 'jacket', 'walking', 'by', 'a']","['der', 'an']",einem
"['jacket', 'walking', 'by', 'a', 'corner']","['an', 'einem']",eckladen
"['walking', 'by', 'a', 'corner', 'store']","['einem', 'eckladen']",vorbeigeht
"['by', 'a', 'corner', 'store', '.']","['eckladen', 'vorbeigeht']",.

"['<s>', '<s>', 'a', 'group', 'of']","['<s>', '<s>']",eine
"['<s>', 'a', 'group', 'of', 'friends']","['<s>', 'eine']",gruppe
"['a', 'group', 'of', 'friends', 'stand']","['eine', 'gruppe']",von
"['group', 'of', 'friends', 'stand', 'in']","['gruppe', 'von']",freunden
"['of', 'friends', 'stand', 'in', 'front']","['von', 'freunden']",steht
"['friends', 'stand', 'in', 'front', 'of']","['freunden', 'steht']",vor
"['stand', 'in', 'front', 'of', 'art']","['steht', 'vor']",einem
"['in', 'front', 'of', 'art', 'they']","['vor', 'einem']",kunstwerk
"['front', 'of', 'art', 'they', 'have']","['einem', 'kunstwerk']",","
"['of', 'art', 'they', 'have', 'sprayed']","['kunstwerk', ',']",das
"['art', 'they', 'have', 'sprayed', 'for']","[',', 'das']",sie
"['they', 'have', 'sprayed', 'for', 'a']","['das', 'sie']",für
"['have', 'sprayed', 'for', 'a', 'picture']","['sie', 'für']",ein
"['sprayed', 'for', 'a', 'picture', '.']","['für', 'ein']",bild
"['for', 'a', 'picture', '.', '</s>']","['ein', 'bild']",gesprüht
"['a', 'picture', '.', '</s>', '</s>']","['bild', 'gesprüht']",haben
"['.', '</s>', '</s>', '</s>']","['gesprüht', 'haben']",.

"['<s>', '<s>', 'the', 'man', 'is']","['<s>', '<s>']",ein
"['<s>', '<s>', 'the', 'man', 'is']","['<s>', 'ein']",mann
"['<s>', 'the', 'man', 'is', 'doing']","['ein', 'mann']",macht
"['the', 'man', 'is', 'doing', 'stunts']","['mann', 'macht']",mit
"['man', 'is', 'doing', 'stunts', 'with']","['macht', 'mit']",seinem
"['is', 'doing', 'stunts', 'with', 'his']","['mit', 'seinem']",fahrrad
"['doing', 'stunts', 'with', 'his', 'bicycle']","['seinem', 'fahrrad']",kunststücke
"['stunts', 'with', 'his', 'bicycle', '.']","['fahrrad', 'kunststücke']",.

"['<s>', '<s>', 'a', 'woman', 'is']","['<s>', '<s>']",eine
"['<s>', '<s>', 'a', 'woman', 'is']","['<s>', 'eine']",frau
"['<s>', 'a', 'woman', 'is', 'looking']","['eine', 'frau']",blickt
"['a', 'woman', 'is', 'looking', 'at']","['frau', 'blickt']",auf
"['woman', 'is', 'looking', 'at', 'dressed']","['blickt', 'auf']",bekleidete
"['woman', 'is', 'looking', 'at', 'dressed']","['auf', 'bekleidete']",kopflose
"['is', 'looking', 'at', 'dressed', ',']","['bekleidete', 'kopflose']",puppen
"['looking', 'at', 'dressed', ',', 'headless']","['kopflose', 'puppen']",in
"['at', 'dressed', ',', 'headless', 'mannequins']","['puppen', 'in']",einem
"['dressed', ',', 'headless', 'mannequins', 'in']","['in', 'einem']",schaufenster
"['dressed', ',', 'headless', 'mannequins', 'in']","['einem', 'schaufenster']",.

"['<s>', '<s>', 'a', 'kid', 'standing']","['<s>', '<s>']",ein
"['<s>', 'a', 'kid', 'standing', 'in']","['<s>', 'ein']",kind
"['a', 'kid', 'standing', 'in', 'the']","['ein', 'kind']",","
"['kid', 'standing', 'in', 'the', 'middle']","['kind', ',']",das
"['standing', 'in', 'the', 'middle', 'of']","[',', 'das']",in
"['in', 'the', 'middle', 'of', 'a']","['das', 'in']",der
"['the', 'middle', 'of', 'a', 'dirt']","['in', 'der']",mitte
"['middle', 'of', 'a', 'dirt', 'road']","['der', 'mitte']",eines
"['of', 'a', 'dirt', 'road', '</s>']","['mitte', 'eines']",feldwegs
"['a', 'dirt', 'road', '</s>', '</s>']","['eines', 'feldwegs']",steht

"['<s>', '<s>', 'a', 'man', 'in']","['<s>', '<s>']",ein
"['<s>', 'a', 'man', 'in', 'a']","['<s>', 'ein']",mann
"['a', 'man', 'in', 'a', 'brown']","['ein', 'mann']",mit
"['man', 'in', 'a', 'brown', 'shirt']","['mann', 'mit']",braunem
"['in', 'a', 'brown', 'shirt', 'takes']","['mit', 'braunem']",hemd
"['a', 'brown', 'shirt', 'takes', 'a']","['braunem', 'hemd']",macht
"['brown', 'shirt', 'takes', 'a', 'picture']","['hemd', 'macht']",ein
"['shirt', 'takes', 'a', 'picture', 'of']","['macht', 'ein']",foto
"['takes', 'a', 'picture', 'of', 'something']","['ein', 'foto']",von
"['a', 'picture', 'of', 'something', 'on']","['foto', 'von']",etwas
"['picture', 'of', 'something', 'on', 'the']","['von', 'etwas']",","
"['of', 'something', 'on', 'the', 'ground']","['etwas', ',']",das
"['something', 'on', 'the', 'ground', 'in']","[',', 'das']",sich
"['on', 'the', 'ground', 'in', 'front']","['das', 'sich']",vor
"['the', 'ground', 'in', 'front', 'of']","['sich', 'vor']",ihm
"['ground', 'in', 'front', 'of', 'him']","['vor', 'ihm']",auf
"['in', 'front', 'of', 'him', '.']","['ihm', 'auf']",dem
"['front', 'of', 'him', '.', '</s>']","['auf', 'dem']",boden
"['of', 'him', '.', '</s>', '</s>']","['dem', 'boden']",befindet
"['.', '</s>', '</s>', '</s>']","['boden', 'befindet']",.

"['<s>', '<s>', 'people', 'sitting', 'in']","['<s>', '<s>']",leute
"['<s>', '<s>', 'people', 'sitting', 'in']","['<s>', 'leute']",sitzen
"['<s>', 'people', 'sitting', 'in', 'front']","['leute', 'sitzen']",vor
"['people', 'sitting', 'in', 'front', 'of']","['sitzen', 'vor']",anderen
"['sitting', 'in', 'front', 'of', 'other']","['vor', 'anderen']",leuten
"['sitting', 'in', 'front', 'of', 'other']","['anderen', 'leuten']",.

"['<s>', '<s>', 'a', 'man', 'wearing']","['<s>', '<s>']",ein
"['<s>', '<s>', 'a', 'man', 'wearing']","['<s>', 'ein']",mann
"['<s>', 'a', 'man', 'wearing', 'a']","['ein', 'mann']",mit
"['a', 'man', 'wearing', 'a', 'brown']","['mann', 'mit']",einem
"['man', 'wearing', 'a', 'brown', 't-shirt']","['mit', 'einem']",braunen
"['wearing', 'a', 'brown', 't-shirt', 'is']","['einem', 'braunen']",t-shirt
"['wearing', 'a', 'brown', 't-shirt', 'is']","['braunen', 't-shirt']",spricht
"['a', 'brown', 't-shirt', 'is', 'talking']","['t-shirt', 'spricht']",auf
"['brown', 't-shirt', 'is', 'talking', 'to']","['spricht', 'auf']",einem
"['t-shirt', 'is', 'talking', 'to', 'a']","['auf', 'einem']",open-air-konzert
"['is', 'talking', 'to', 'a', 'woman']","['einem', 'open-air-konzert']",zu
"['talking', 'to', 'a', 'woman', 'wearing']","['open-air-konzert', 'zu']",einer
"['talking', 'to', 'a', 'woman', 'wearing']","['zu', 'einer']",frau
"['to', 'a', 'woman', 'wearing', 'a']","['einer', 'frau']",mit
